language,fold,cost_scheme,budget_fraction,budget,strategy,selected_count,selected_cost,selected_operators
JavaScript,4,linear,0.4,24.8,random,13.061,24.0,Mean of 1000 random portfolios
JavaScript,4,linear,0.5,31.0,frequency,14.0,31.0,CI;MCR;MOCS;MRV;SI;LOR;VA;MPM;CR;SD;AOR;BWO;RAR;SM
JavaScript,4,linear,0.5,31.0,frequency_per_cost,14.0,31.0,LOR;MRV;MCR;CI;SI;MOCS;SD;AOR;BWO;RAR;SM;MPM;VA;CR
JavaScript,4,linear,0.5,31.0,cheap_first,22.0,30.0,LOR;SD;AOR;BWO;RAR;SM;CN;ElseI;AA;AIS;DOC;ROR;BR;DIS;MRV;SI;CASEI;FLI;VR;BCO;CFSM;DTR
JavaScript,4,linear,0.5,31.0,exact_cost_aware,14.0,31.0,LOR;MRV;MCR;CI;SI;MOCS;SD;AOR;BWO;RAR;SM;MPM;VA;CR
JavaScript,4,linear,0.5,31.0,random,16.88,31.0,Mean of 1000 random portfolios
JavaScript,4,exponential,0.1,7.8,frequency,3.0,7.0,MCR;MRV;LOR
JavaScript,4,exponential,0.1,7.8,frequency_per_cost,3.0,7.0,LOR;MRV;MCR
JavaScript,4,exponential,0.1,7.8,cheap_first,7.0,7.0,LOR;SD;AOR;BWO;RAR;SM;CN
JavaScript,4,exponential,0.1,7.8,exact_cost_aware,6.0,7.0,LOR;MRV;SD;AOR;BWO;RAR
JavaScript,4,exponential,0.1,7.8,random,4.324,7.0,Mean of 1000 random portfolios
JavaScript,4,exponential,0.2,15.6,frequency,4.0,15.0,CI;MCR;MRV;LOR
JavaScript,4,exponential,0.2,15.6,frequency_per_cost,10.0,15.0,LOR;MRV;MCR;SI;SD;AOR;BWO;RAR;SM;CN
JavaScript,4,exponential,0.2,15.6,cheap_first,14.0,14.0,LOR;SD;AOR;BWO;RAR;SM;CN;ElseI;AA;AIS;DOC;ROR;BR;DIS
JavaScript,4,exponential,0.2,15.6,exact_cost_aware,10.0,15.0,LOR;MRV;MCR;SI;SD;AOR;BWO;RAR;SM;CN
JavaScript,4,exponential,0.2,15.6,random,7.459,15.0,Mean of 1000 random portfolios
JavaScript,4,exponential,0.3,23.4,frequency,5.0,23.0,CI;MCR;MOCS;MRV;LOR
JavaScript,4,exponential,0.3,23.4,frequency_per_cost,11.0,23.0,LOR;MRV;MCR;SI;SD;AOR;CI;BWO;RAR;SM;CN
JavaScript,4,exponential,0.3,23.4,cheap_first,18.0,22.0,LOR;SD;AOR;BWO;RAR;SM;CN;ElseI;AA;AIS;DOC;ROR;BR;DIS;MRV;SI;CASEI;FLI
JavaScript,4,exponential,0.3,23.4,exact_cost_aware,11.0,23.0,LOR;MRV;MCR;SI;SD;AOR;CI;BWO;RAR;SM;CN
JavaScript,4,exponential,0.3,23.4,random,10.733,23.0,Mean of 1000 random portfolios
JavaScript,4,exponential,0.4,31.2,frequency,9.0,31.0,CI;MCR;MOCS;MRV;SI;LOR;MPM;SD;AOR
JavaScript,4,exponential,0.4,31.2,frequency_per_cost,12.0,31.0,LOR;MRV;MCR;SI;SD;AOR;CI;BWO;RAR;SM;MOCS;CN
JavaScript,4,exponential,0.4,31.2,cheap_first,22.0,30.0,LOR;SD;AOR;BWO;RAR;SM;CN;ElseI;AA;AIS;DOC;ROR;BR;DIS;MRV;SI;CASEI;FLI;VR;BCO;CFSM;DTR
JavaScript,4,exponential,0.4,31.2,exact_cost_aware,12.0,31.0,LOR;MRV;MCR;SI;SD;AOR;CI;BWO;RAR;SM;MOCS;CN
JavaScript,4,exponential,0.4,31.2,random,14.078,31.0,Mean of 1000 random portfolios
JavaScript,4,exponential,0.5,39.0,frequency,10.0,39.0,CI;MCR;MOCS;MRV;SI;LOR;VA;MPM;SD;AOR
JavaScript,4,exponential,0.5,39.0,frequency_per_cost,17.0,39.0,LOR;MRV;MCR;SI;SD;AOR;CI;BWO;RAR;SM;MOCS;MPM;CN;ElseI;AA;AIS;DOC
JavaScript,4,exponential,0.5,39.0,cheap_first,26.0,38.0,LOR;SD;AOR;BWO;RAR;SM;CN;ElseI;AA;AIS;DOC;ROR;BR;DIS;MRV;SI;CASEI;FLI;VR;BCO;CFSM;DTR;EI;EII;SR;WLI
JavaScript,4,exponential,0.5,39.0,exact_cost_aware,14.0,39.0,LOR;MRV;MCR;SI;SD;AOR;CI;BWO;RAR;SM;MOCS;MPM;CN;CR
JavaScript,4,exponential,0.5,39.0,random,17.405,39.0,Mean of 1000 random portfolios
JavaScript,4,steep,0.1,10.4,frequency,1.0,10.0,CI
JavaScript,4,steep,0.1,10.4,frequency_per_cost,6.0,10.0,LOR;MRV;SD;SI;AOR;BWO
JavaScript,4,steep,0.1,10.4,cheap_first,10.0,10.0,LOR;SD;AOR;BWO;RAR;SM;CN;ElseI;AA;AIS
JavaScript,4,steep,0.1,10.4,exact_cost_aware,8.0,10.0,LOR;MRV;SD;AOR;BWO;RAR;SM;CN
JavaScript,4,steep,0.1,10.4,random,4.58,10.0,Mean of 1000 random portfolios
JavaScript,4,steep,0.2,20.8,frequency,4.0,20.0,CI;MCR;MRV;LOR
JavaScript,4,steep,0.2,20.8,frequency_per_cost,11.0,20.0,LOR;MRV;SD;MCR;SI;AOR;BWO;RAR;SM;CN;ElseI
JavaScript,4,steep,0.2,20.8,cheap_first,16.0,20.0,LOR;SD;AOR;BWO;RAR;SM;CN;ElseI;AA;AIS;DOC;ROR;BR;DIS;MRV;SI
JavaScript,4,steep,0.2,20.8,exact_cost_aware,11.0,20.0,LOR;MRV;SD;MCR;SI;AOR;BWO;RAR;SM;CN;ElseI
JavaScript,4,steep,0.2,20.8,random,7.87,20.0,Mean of 1000 random portfolios
JavaScript,4,steep,0.3,31.2,frequency,6.0,31.0,CI;MCR;MOCS;MRV;LOR;SD
JavaScript,4,steep,0.3,31.2,frequency_per_cost,13.0,31.0,LOR;MRV;SD;MCR;SI;AOR;BWO;RAR;SM;CI;CN;ElseI;AA
JavaScript,4,steep,0.3,31.2,cheap_first,19.0,29.0,LOR;SD;AOR;BWO;RAR;SM;CN;ElseI;AA;AIS;DOC;ROR;BR;DIS;MRV;SI;CASEI;FLI;VR
JavaScript,4,steep,0.3,31.2,exact_cost_aware,13.0,31.0,LOR;MRV;SD;MCR;SI;AOR;BWO;RAR;SM;CI;CN;ElseI;AIS
JavaScript,4,steep,0.3,31.2,random,11.14,31.0,Mean of 1000 random portfolios
JavaScript,4,steep,0.4,41.6,frequency,9.0,41.0,CI;MCR;MOCS;MRV;SI;LOR;MPM;SD;AOR
JavaScript,4,steep,0.4,41.6,frequency_per_cost,14.0,41.0,LOR;MRV;SD;MCR;SI;AOR;BWO;RAR;SM;CI;MOCS;CN;ElseI;AA
JavaScript,4,steep,0.4,41.6,cheap_first,23.0,41.0,LOR;SD;AOR;BWO;RAR;SM;CN;ElseI;AA;AIS;DOC;ROR;BR;DIS;MRV;SI;CASEI;FLI;VR;BCO;CFSM;DTR;EI
JavaScript,4,steep,0.4,41.6,exact_cost_aware,14.0,41.0,LOR;MRV;SD;MCR;SI;AOR;BWO;RAR;SM;CI;MOCS;CN;ElseI;DOC
JavaScript,4,steep,0.4,41.6,random,14.183,41.0,Mean of 1000 random portfolios
JavaScript,4,steep,0.5,52.0,frequency,11.0,52.0,CI;MCR;MOCS;MRV;SI;LOR;VA;MPM;SD;AOR;BWO
JavaScript,4,steep,0.5,52.0,frequency_per_cost,15.0,52.0,LOR;MRV;SD;MCR;SI;AOR;BWO;RAR;SM;CI;MOCS;CN;ElseI;MPM;CR
JavaScript,4,steep,0.5,52.0,cheap_first,26.0,50.0,LOR;SD;AOR;BWO;RAR;SM;CN;ElseI;AA;AIS;DOC;ROR;BR;DIS;MRV;SI;CASEI;FLI;VR;BCO;CFSM;DTR;EI;EII;SR;WLI
JavaScript,4,steep,0.5,52.0,exact_cost_aware,15.0,52.0,LOR;MRV;SD;MCR;SI;AOR;BWO;RAR;SM;CI;MOCS;CN;ElseI;MPM;CR
JavaScript,4,steep,0.5,52.0,random,17.613,51.991,Mean of 1000 random portfolios
JavaScript,5,linear,0.1,6.2,frequency,2.0,6.0,CI;MRV
JavaScript,5,linear,0.1,6.2,frequency_per_cost,3.0,6.0,MRV;LOR;MCR
JavaScript,5,linear,0.1,6.2,cheap_first,6.0,6.0,LOR;SD;AOR;BWO;RAR;CN
JavaScript,5,linear,0.1,6.2,exact_cost_aware,3.0,6.0,MRV;LOR;MCR
JavaScript,5,linear,0.1,6.2,random,3.668,6.0,Mean of 1000 random portfolios
JavaScript,5,linear,0.2,12.4,frequency,5.0,12.0,CI;MCR;MRV;SI;LOR
JavaScript,5,linear,0.2,12.4,frequency_per_cost,5.0,12.0,MRV;LOR;MCR;CI;SI
JavaScript,5,linear,0.2,12.4,cheap_first,12.0,12.0,LOR;SD;AOR;BWO;RAR;CN;ElseI;SM;AA;AIS;DOC;ROR
JavaScript,5,linear,0.2,12.4,exact_cost_aware,5.0,12.0,MRV;LOR;MCR;CI;SI
JavaScript,5,linear,0.2,12.4,random,6.788,12.0,Mean of 1000 random portfolios
JavaScript,5,linear,0.3,18.6,frequency,8.0,18.0,CI;MCR;MRV;MOCS;SI;LOR;SD;AOR
JavaScript,5,linear,0.3,18.6,frequency_per_cost,8.0,18.0,MRV;LOR;MCR;CI;SI;MOCS;SD;AOR
JavaScript,5,linear,0.3,18.6,cheap_first,16.0,18.0,LOR;SD;AOR;BWO;RAR;CN;ElseI;SM;AA;AIS;DOC;ROR;BR;DIS;MRV;SI
JavaScript,5,linear,0.3,18.6,exact_cost_aware,8.0,18.0,MRV;LOR;MCR;CI;SI;MOCS;SD;AOR
JavaScript,5,linear,0.3,18.6,random,9.911,18.0,Mean of 1000 random portfolios
JavaScript,5,linear,0.4,24.8,frequency,9.0,24.0,CI;MCR;MRV;MOCS;SI;LOR;MPM;VA;SD
JavaScript,5,linear,0.4,24.8,frequency_per_cost,12.0,24.0,MRV;LOR;MCR;CI;SI;MOCS;SD;AOR;MPM;BWO;RAR;CN
JavaScript,5,linear,0.4,24.8,cheap_first,19.0,24.0,LOR;SD;AOR;BWO;RAR;CN;ElseI;SM;AA;AIS;DOC;ROR;BR;DIS;MRV;SI;CASEI;FLI;VR
JavaScript,5,linear,0.4,24.8,exact_cost_aware,12.0,24.0,MRV;LOR;MCR;CI;SI;MOCS;SD;AOR;MPM;BWO;RAR;SM
JavaScript,5,linear,0.4,24.8,random,13.085,24.0,Mean of 1000 random portfolios
JavaScript,5,linear,0.5,31.0,frequency,14.0,31.0,CI;MCR;MRV;MOCS;SI;LOR;MPM;VA;CR;SD;AOR;BWO;RAR;CN
JavaScript,5,linear,0.5,31.0,frequency_per_cost,14.0,31.0,MRV;LOR;MCR;CI;SI;MOCS;SD;AOR;MPM;BWO;RAR;VA;CR;CN
JavaScript,5,linear,0.5,31.0,cheap_first,22.0,30.0,LOR;SD;AOR;BWO;RAR;CN;ElseI;SM;AA;AIS;DOC;ROR;BR;DIS;MRV;SI;CASEI;FLI;VR;BCO;CFSM;DTR
JavaScript,5,linear,0.5,31.0,exact_cost_aware,14.0,31.0,MRV;LOR;MCR;CI;SI;MOCS;SD;AOR;MPM;BWO;RAR;VA;CR;SM
JavaScript,5,linear,0.5,31.0,random,16.888,31.0,Mean of 1000 random portfolios
JavaScript,5,exponential,0.1,7.8,frequency,3.0,7.0,MCR;MRV;LOR
JavaScript,5,exponential,0.1,7.8,frequency_per_cost,3.0,7.0,MRV;LOR;MCR
JavaScript,5,exponential,0.1,7.8,cheap_first,7.0,7.0,LOR;SD;AOR;BWO;RAR;CN;ElseI
JavaScript,5,exponential,0.1,7.8,exact_cost_aware,6.0,7.0,MRV;LOR;SD;AOR;BWO;RAR
JavaScript,5,exponential,0.1,7.8,random,4.374,7.0,Mean of 1000 random portfolios
JavaScript,5,exponential,0.2,15.6,frequency,4.0,15.0,CI;MCR;MRV;LOR
JavaScript,5,exponential,0.2,15.6,frequency_per_cost,10.0,15.0,MRV;LOR;MCR;SI;SD;AOR;BWO;RAR;CN;ElseI
JavaScript,5,exponential,0.2,15.6,cheap_first,14.0,14.0,LOR;SD;AOR;BWO;RAR;CN;ElseI;SM;AA;AIS;DOC;ROR;BR;DIS
JavaScript,5,exponential,0.2,15.6,exact_cost_aware,10.0,15.0,MRV;LOR;MCR;SI;SD;AOR;BWO;RAR;CN;SM
JavaScript,5,exponential,0.2,15.6,random,7.406,15.0,Mean of 1000 random portfolios
JavaScript,5,exponential,0.3,23.4,frequency,5.0,23.0,CI;MCR;MRV;MOCS;LOR
JavaScript,5,exponential,0.3,23.4,frequency_per_cost,11.0,23.0,MRV;LOR;MCR;SI;SD;AOR;CI;BWO;RAR;CN;ElseI
JavaScript,5,exponential,0.3,23.4,cheap_first,18.0,22.0,LOR;SD;AOR;BWO;RAR;CN;ElseI;SM;AA;AIS;DOC;ROR;BR;DIS;MRV;SI;CASEI;FLI
JavaScript,5,exponential,0.3,23.4,exact_cost_aware,11.0,23.0,MRV;LOR;MCR;SI;SD;AOR;CI;BWO;RAR;CN;SM
JavaScript,5,exponential,0.3,23.4,random,10.612,23.0,Mean of 1000 random portfolios
JavaScript,5,exponential,0.4,31.2,frequency,9.0,31.0,CI;MCR;MRV;MOCS;SI;LOR;MPM;SD;AOR
JavaScript,5,exponential,0.4,31.2,frequency_per_cost,12.0,31.0,MRV;LOR;MCR;SI;SD;AOR;CI;BWO;RAR;MOCS;CN;ElseI
JavaScript,5,exponential,0.4,31.2,cheap_first,22.0,30.0,LOR;SD;AOR;BWO;RAR;CN;ElseI;SM;AA;AIS;DOC;ROR;BR;DIS;MRV;SI;CASEI;FLI;VR;BCO;CFSM;DTR
JavaScript,5,exponential,0.4,31.2,exact_cost_aware,12.0,31.0,MRV;LOR;MCR;SI;SD;AOR;CI;BWO;RAR;MOCS;CN;SM
JavaScript,5,exponential,0.4,31.2,random,14.041,31.0,Mean of 1000 random portfolios
JavaScript,5,exponential,0.5,39.0,frequency,10.0,39.0,CI;MCR;MRV;MOCS;SI;LOR;MPM;VA;SD;AOR
JavaScript,5,exponential,0.5,39.0,frequency_per_cost,17.0,39.0,MRV;LOR;MCR;SI;SD;AOR;CI;BWO;RAR;MOCS;MPM;CN;ElseI;SM;AA;AIS;DOC
JavaScript,5,exponential,0.5,39.0,cheap_first,26.0,38.0,LOR;SD;AOR;BWO;RAR;CN;ElseI;SM;AA;AIS;DOC;ROR;BR;DIS;MRV;SI;CASEI;FLI;VR;BCO;CFSM;DTR;EI;EII;SR;WLI
JavaScript,5,exponential,0.5,39.0,exact_cost_aware,14.0,39.0,MRV;LOR;MCR;SI;SD;AOR;CI;BWO;RAR;MOCS;MPM;CN;SM;CR
JavaScript,5,exponential,0.5,39.0,random,17.5,38.999,Mean of 1000 random portfolios
JavaScript,5,steep,0.1,10.4,frequency,1.0,10.0,CI
JavaScript,5,steep,0.1,10.4,frequency_per_cost,6.0,10.0,LOR;MRV;SD;SI;AOR;BWO
JavaScript,5,steep,0.1,10.4,cheap_first,10.0,10.0,LOR;SD;AOR;BWO;RAR;CN;ElseI;SM;AA;AIS
JavaScript,5,steep,0.1,10.4,exact_cost_aware,8.0,10.0,LOR;MRV;SD;AOR;BWO;RAR;CN;SM
JavaScript,5,steep,0.1,10.4,random,4.601,10.0,Mean of 1000 random portfolios
JavaScript,5,steep,0.2,20.8,frequency,4.0,20.0,CI;MCR;MRV;LOR
JavaScript,5,steep,0.2,20.8,frequency_per_cost,11.0,20.0,LOR;MRV;SD;MCR;SI;AOR;BWO;RAR;CN;ElseI;SM
JavaScript,5,steep,0.2,20.8,cheap_first,16.0,20.0,LOR;SD;AOR;BWO;RAR;CN;ElseI;SM;AA;AIS;DOC;ROR;BR;DIS;MRV;SI
JavaScript,5,steep,0.2,20.8,exact_cost_aware,11.0,20.0,LOR;MRV;SD;MCR;SI;AOR;BWO;RAR;CN;ElseI;SM
JavaScript,5,steep,0.2,20.8,random,7.837,20.0,Mean of 1000 random portfolios
JavaScript,5,steep,0.3,31.2,frequency,6.0,31.0,CI;MCR;MRV;MOCS;LOR;SD
JavaScript,5,steep,0.3,31.2,frequency_per_cost,13.0,31.0,LOR;MRV;SD;MCR;SI;AOR;BWO;RAR;CI;CN;ElseI;SM;AA
JavaScript,5,steep,0.3,31.2,cheap_first,19.0,29.0,LOR;SD;AOR;BWO;RAR;CN;ElseI;SM;AA;AIS;DOC;ROR;BR;DIS;MRV;SI;CASEI;FLI;VR
JavaScript,5,steep,0.3,31.2,exact_cost_aware,13.0,31.0,LOR;MRV;SD;MCR;SI;AOR;BWO;RAR;CI;CN;ElseI;SM;ROR
JavaScript,5,steep,0.3,31.2,random,11.147,31.0,Mean of 1000 random portfolios
JavaScript,5,steep,0.4,41.6,frequency,9.0,41.0,CI;MCR;MRV;MOCS;SI;LOR;MPM;SD;AOR
JavaScript,5,steep,0.4,41.6,frequency_per_cost,14.0,41.0,LOR;MRV;SD;MCR;SI;AOR;BWO;RAR;CI;MOCS;CN;ElseI;SM;AA
JavaScript,5,steep,0.4,41.6,cheap_first,23.0,41.0,LOR;SD;AOR;BWO;RAR;CN;ElseI;SM;AA;AIS;DOC;ROR;BR;DIS;MRV;SI;CASEI;FLI;VR;BCO;CFSM;DTR;EI
JavaScript,5,steep,0.4,41.6,exact_cost_aware,14.0,41.0,LOR;MRV;SD;MCR;SI;AOR;BWO;RAR;CI;MOCS;CN;ElseI;SM;DOC
JavaScript,5,steep,0.4,41.6,random,14.279,41.0,Mean of 1000 random portfolios
JavaScript,5,steep,0.5,52.0,frequency,11.0,52.0,CI;MCR;MRV;MOCS;SI;LOR;MPM;VA;SD;AOR;BWO
JavaScript,5,steep,0.5,52.0,frequency_per_cost,15.0,52.0,LOR;MRV;SD;MCR;SI;AOR;BWO;RAR;CI;MOCS;CN;ElseI;SM;MPM;CR
JavaScript,5,steep,0.5,52.0,cheap_first,26.0,50.0,LOR;SD;AOR;BWO;RAR;CN;ElseI;SM;AA;AIS;DOC;ROR;BR;DIS;MRV;SI;CASEI;FLI;VR;BCO;CFSM;DTR;EI;EII;SR;WLI
JavaScript,5,steep,0.5,52.0,exact_cost_aware,15.0,52.0,LOR;MRV;SD;MCR;SI;AOR;BWO;RAR;CI;MOCS;CN;ElseI;SM;MPM;CR
JavaScript,5,steep,0.5,52.0,random,17.742,51.995,Mean of 1000 random portfolios
Python,1,linear,0.1,6.2,frequency,3.0,6.0,MCR;SI;LOR
Python,1,linear,0.1,6.2,frequency_per_cost,3.0,6.0,MCR;SI;LOR
Python,1,linear,0.1,6.2,cheap_first,6.0,6.0,LOR;AIS;ElseI;AOR;SD;SM
Python,1,linear,0.1,6.2,exact_cost_aware,3.0,6.0,MCR;SI;LOR
Python,1,linear,0.1,6.2,random,3.646,6.0,Mean of 1000 random portfolios
Python,1,linear,0.2,12.4,frequency,5.0,12.0,MCR;CI;SI;MRV;LOR
Python,1,linear,0.2,12.4,frequency_per_cost,5.0,12.0,MCR;SI;CI;MRV;LOR
Python,1,linear,0.2,12.4,cheap_first,12.0,12.0,LOR;AIS;ElseI;AOR;SD;SM;AA;BR;BWO;CN;DIS;DOC
Python,1,linear,0.2,12.4,exact_cost_aware,5.0,12.0,MCR;SI;CI;MRV;LOR
Python,1,linear,0.2,12.4,random,6.832,12.0,Mean of 1000 random portfolios
Python,1,linear,0.3,18.6,frequency,7.0,18.0,MCR;CI;SI;MOCS;MRV;LOR;EI
Python,1,linear,0.3,18.6,frequency_per_cost,8.0,18.0,MCR;SI;CI;MRV;MOCS;LOR;AIS;ElseI
Python,1,linear,0.3,18.6,cheap_first,16.0,18.0,LOR;AIS;ElseI;AOR;SD;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV
Python,1,linear,0.3,18.6,exact_cost_aware,8.0,18.0,MCR;SI;CI;MRV;MOCS;LOR;AIS;ElseI
Python,1,linear,0.3,18.6,random,9.963,18.0,Mean of 1000 random portfolios
Python,1,linear,0.4,24.8,frequency,10.0,24.0,MCR;CI;SI;MOCS;MRV;LOR;EI;CR;VR;AIS
Python,1,linear,0.4,24.8,frequency_per_cost,11.0,24.0,MCR;SI;CI;MRV;MOCS;LOR;AIS;EI;VR;ElseI;CFSM
Python,1,linear,0.4,24.8,cheap_first,19.0,24.0,LOR;AIS;ElseI;AOR;SD;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;VR;CFSM
Python,1,linear,0.4,24.8,exact_cost_aware,12.0,24.0,MCR;SI;CI;MRV;MOCS;LOR;AIS;EI;VR;ElseI;AOR;SM
Python,1,linear,0.4,24.8,random,13.052,24.0,Mean of 1000 random portfolios
Python,1,linear,0.5,31.0,frequency,14.0,31.0,MCR;CI;SI;MOCS;MRV;LOR;EI;CR;VR;AIS;CFSM;ElseI;MA;AOR
Python,1,linear,0.5,31.0,frequency_per_cost,15.0,31.0,MCR;SI;CI;MRV;MOCS;LOR;AIS;EI;VR;ElseI;CR;CFSM;SR;AOR;SD
Python,1,linear,0.5,31.0,cheap_first,22.0,30.0,LOR;AIS;ElseI;AOR;SD;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;VR;CFSM;SR;DTR;BCO
Python,1,linear,0.5,31.0,exact_cost_aware,15.0,31.0,MCR;SI;CI;MRV;MOCS;LOR;AIS;EI;VR;ElseI;CR;CFSM;SR;AOR;SM
Python,1,linear,0.5,31.0,random,16.85,31.0,Mean of 1000 random portfolios
Python,1,exponential,0.1,7.8,frequency,3.0,7.0,MCR;SI;LOR
Python,1,exponential,0.1,7.8,frequency_per_cost,3.0,7.0,SI;MCR;LOR
Python,1,exponential,0.1,7.8,cheap_first,7.0,7.0,LOR;AIS;ElseI;AOR;SD;SM;AA
Python,1,exponential,0.1,7.8,exact_cost_aware,3.0,7.0,SI;MCR;LOR
Python,1,exponential,0.1,7.8,random,4.326,7.0,Mean of 1000 random portfolios
Python,1,exponential,0.2,15.6,frequency,4.0,15.0,MCR;CI;SI;LOR
Python,1,exponential,0.2,15.6,frequency_per_cost,8.0,15.0,SI;MCR;MRV;LOR;AIS;EI;VR;ElseI
Python,1,exponential,0.2,15.6,cheap_first,14.0,14.0,LOR;AIS;ElseI;AOR;SD;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR
Python,1,exponential,0.2,15.6,exact_cost_aware,4.0,15.0,SI;MCR;LOR;CI
Python,1,exponential,0.2,15.6,random,7.44,15.0,Mean of 1000 random portfolios
Python,1,exponential,0.3,23.4,frequency,5.0,23.0,MCR;CI;SI;MOCS;LOR
Python,1,exponential,0.3,23.4,frequency_per_cost,9.0,23.0,SI;MCR;MRV;LOR;CI;AIS;EI;VR;ElseI
Python,1,exponential,0.3,23.4,cheap_first,18.0,22.0,LOR;AIS;ElseI;AOR;SD;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;VR
Python,1,exponential,0.3,23.4,exact_cost_aware,9.0,23.0,SI;MCR;MRV;LOR;CI;AIS;EI;VR;ElseI
Python,1,exponential,0.3,23.4,random,10.626,23.0,Mean of 1000 random portfolios
Python,1,exponential,0.4,31.2,frequency,8.0,31.0,MCR;CI;SI;MOCS;MRV;LOR;EI;CR
Python,1,exponential,0.4,31.2,frequency_per_cost,10.0,31.0,SI;MCR;MRV;LOR;CI;MOCS;AIS;EI;VR;ElseI
Python,1,exponential,0.4,31.2,cheap_first,22.0,30.0,LOR;AIS;ElseI;AOR;SD;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;VR;CFSM;SR;DTR;BCO
Python,1,exponential,0.4,31.2,exact_cost_aware,10.0,31.0,SI;MCR;MRV;LOR;CI;MOCS;AIS;EI;VR;ElseI
Python,1,exponential,0.4,31.2,random,13.986,31.0,Mean of 1000 random portfolios
Python,1,exponential,0.5,39.0,frequency,13.0,39.0,MCR;CI;SI;MOCS;MRV;LOR;EI;CR;VR;AIS;CFSM;ElseI;SR
Python,1,exponential,0.5,39.0,frequency_per_cost,13.0,39.0,SI;MCR;MRV;LOR;CI;MOCS;AIS;EI;VR;ElseI;CR;CFSM;SR
Python,1,exponential,0.5,39.0,cheap_first,26.0,38.0,LOR;AIS;ElseI;AOR;SD;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;VR;CFSM;SR;DTR;BCO;CASEI;EII;FLI;WLI
Python,1,exponential,0.5,39.0,exact_cost_aware,14.0,39.0,SI;MCR;MRV;LOR;CI;MOCS;AIS;EI;VR;ElseI;CR;SR;AOR;SM
Python,1,exponential,0.5,39.0,random,17.337,39.0,Mean of 1000 random portfolios
Python,1,steep,0.1,10.4,frequency,3.0,10.0,MCR;SI;LOR
Python,1,steep,0.1,10.4,frequency_per_cost,3.0,10.0,SI;MCR;LOR
Python,1,steep,0.1,10.4,cheap_first,10.0,10.0,LOR;AIS;ElseI;AOR;SD;SM;AA;BR;BWO;CN
Python,1,steep,0.1,10.4,exact_cost_aware,3.0,10.0,SI;MCR;LOR
Python,1,steep,0.1,10.4,random,4.686,10.0,Mean of 1000 random portfolios
Python,1,steep,0.2,20.8,frequency,4.0,20.0,MCR;CI;SI;LOR
Python,1,steep,0.2,20.8,frequency_per_cost,9.0,20.0,SI;MCR;MRV;LOR;AIS;ElseI;EI;AOR;SD
Python,1,steep,0.2,20.8,cheap_first,16.0,20.0,LOR;AIS;ElseI;AOR;SD;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV
Python,1,steep,0.2,20.8,exact_cost_aware,4.0,20.0,SI;MCR;LOR;CI
Python,1,steep,0.2,20.8,random,7.754,20.0,Mean of 1000 random portfolios
Python,1,steep,0.3,31.2,frequency,6.0,31.0,MCR;CI;SI;MOCS;LOR;AIS
Python,1,steep,0.3,31.2,frequency_per_cost,9.0,31.0,SI;MCR;MRV;LOR;CI;AIS;ElseI;EI;VR
Python,1,steep,0.3,31.2,cheap_first,19.0,29.0,LOR;AIS;ElseI;AOR;SD;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;VR;CFSM
Python,1,steep,0.3,31.2,exact_cost_aware,6.0,31.0,SI;MCR;LOR;CI;AIS;MOCS
Python,1,steep,0.3,31.2,random,11.214,31.0,Mean of 1000 random portfolios
Python,1,steep,0.4,41.6,frequency,10.0,41.0,MCR;CI;SI;MOCS;MRV;LOR;EI;VR;AIS;ElseI
Python,1,steep,0.4,41.6,frequency_per_cost,10.0,41.0,SI;MCR;MRV;LOR;CI;AIS;MOCS;ElseI;EI;VR
Python,1,steep,0.4,41.6,cheap_first,23.0,41.0,LOR;AIS;ElseI;AOR;SD;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;VR;CFSM;SR;DTR;BCO;CASEI
Python,1,steep,0.4,41.6,exact_cost_aware,10.0,41.0,SI;MCR;MRV;LOR;CI;AIS;MOCS;ElseI;EI;VR
Python,1,steep,0.4,41.6,random,14.264,41.0,Mean of 1000 random portfolios
Python,1,steep,0.5,52.0,frequency,14.0,52.0,MCR;CI;SI;MOCS;MRV;LOR;EI;CR;VR;AIS;CFSM;ElseI;AOR;SD
Python,1,steep,0.5,52.0,frequency_per_cost,16.0,52.0,SI;MCR;MRV;LOR;CI;AIS;MOCS;ElseI;EI;VR;AOR;SD;SM;CR;AA;BR
Python,1,steep,0.5,52.0,cheap_first,26.0,50.0,LOR;AIS;ElseI;AOR;SD;SM;AA;BR;BWO;CN;DIS;DOC;RAR;ROR;SI;MRV;EI;VR;CFSM;SR;DTR;BCO;CASEI;EII;FLI;WLI
Python,1,steep,0.5,52.0,exact_cost_aware,14.0,52.0,SI;MCR;MRV;LOR;CI;AIS;MOCS;ElseI;EI;VR;SD;SM;CR;CFSM
