language,fold,cost_scheme,budget_fraction,budget,strategy,covered,total,coverage_percent,selected_count,selected_cost,coverage_std
JavaScript,3,exponential,0.5,39.0,exact_cost_aware,5.0,11,45.45454545454545,14.0,39.0,
JavaScript,3,exponential,0.5,39.0,random,4.971,11,45.19090909090909,17.371,39.0,15.574651194889956
JavaScript,3,steep,0.1,10.4,frequency,0.0,11,0.0,1.0,10.0,
JavaScript,3,steep,0.1,10.4,frequency_per_cost,2.0,11,18.181818181818183,6.0,10.0,
JavaScript,3,steep,0.1,10.4,cheap_first,0.0,11,0.0,10.0,10.0,
JavaScript,3,steep,0.1,10.4,exact_cost_aware,2.0,11,18.181818181818183,8.0,10.0,
JavaScript,3,steep,0.1,10.4,random,1.0199999999999998,11,9.272727272727272,4.548,10.0,10.264577921522855
JavaScript,3,steep,0.2,20.8,frequency,2.0,11,18.181818181818183,4.0,20.0,
JavaScript,3,steep,0.2,20.8,frequency_per_cost,3.0,11,27.272727272727273,11.0,20.0,
JavaScript,3,steep,0.2,20.8,cheap_first,5.0,11,45.45454545454545,16.0,20.0,
JavaScript,3,steep,0.2,20.8,exact_cost_aware,3.0,11,27.272727272727273,11.0,20.0,
JavaScript,3,steep,0.2,20.8,random,1.8990000000000007,11,17.26363636363637,7.754,20.0,12.612219326542162
JavaScript,3,steep,0.3,31.2,frequency,3.0,11,27.272727272727273,6.0,31.0,
JavaScript,3,steep,0.3,31.2,frequency_per_cost,3.0,11,27.272727272727273,13.0,31.0,
JavaScript,3,steep,0.3,31.2,cheap_first,5.0,11,45.45454545454545,19.0,29.0,
JavaScript,3,steep,0.3,31.2,exact_cost_aware,5.0,11,45.45454545454545,13.0,31.0,
JavaScript,3,steep,0.3,31.2,random,2.9079999999999995,11,26.436363636363634,11.268,31.0,14.071634711910658
JavaScript,3,steep,0.4,41.6,frequency,5.0,11,45.45454545454545,9.0,41.0,
JavaScript,3,steep,0.4,41.6,frequency_per_cost,4.0,11,36.36363636363637,14.0,41.0,
JavaScript,3,steep,0.4,41.6,cheap_first,5.0,11,45.45454545454545,23.0,41.0,
JavaScript,3,steep,0.4,41.6,exact_cost_aware,4.0,11,36.36363636363637,14.0,41.0,
JavaScript,3,steep,0.4,41.6,random,3.8400000000000007,11,34.909090909090914,14.362,41.0,15.355977793285328
JavaScript,3,steep,0.5,52.0,frequency,8.0,11,72.72727272727273,11.0,52.0,
JavaScript,3,steep,0.5,52.0,frequency_per_cost,5.0,11,45.45454545454545,15.0,52.0,
JavaScript,3,steep,0.5,52.0,cheap_first,5.0,11,45.45454545454545,26.0,50.0,
JavaScript,3,steep,0.5,52.0,exact_cost_aware,5.0,11,45.45454545454545,15.0,52.0,
JavaScript,3,steep,0.5,52.0,random,4.911,11,44.64545454545454,17.599,51.997,16.42499441700433
JavaScript,4,linear,0.1,6.2,frequency,1.0,6,16.666666666666668,2.0,6.0,
JavaScript,4,linear,0.1,6.2,frequency_per_cost,2.0,6,33.333333333333336,3.0,6.0,
JavaScript,4,linear,0.1,6.2,cheap_first,0.0,6,0.0,6.0,6.0,
JavaScript,4,linear,0.1,6.2,exact_cost_aware,1.0,6,16.666666666666668,4.0,6.0,
JavaScript,4,linear,0.1,6.2,random,0.33399999999999996,6,5.566666666666666,3.674,6.0,8.574975035738015
JavaScript,4,linear,0.2,12.4,frequency,1.0,6,16.666666666666668,4.0,12.0,
JavaScript,4,linear,0.2,12.4,frequency_per_cost,2.0,6,33.333333333333336,5.0,12.0,
JavaScript,4,linear,0.2,12.4,cheap_first,0.0,6,0.0,12.0,12.0,
JavaScript,4,linear,0.2,12.4,exact_cost_aware,2.0,6,33.333333333333336,5.0,12.0,
JavaScript,4,linear,0.2,12.4,random,0.7759999999999998,6,12.93333333333333,6.822,12.0,12.543152075827296
JavaScript,4,linear,0.3,18.6,frequency,3.0,6,50.0,8.0,18.0,
JavaScript,4,linear,0.3,18.6,frequency_per_cost,3.0,6,50.0,8.0,18.0,
JavaScript,4,linear,0.3,18.6,cheap_first,2.0,6,33.333333333333336,16.0,18.0,
JavaScript,4,linear,0.3,18.6,exact_cost_aware,3.0,6,50.0,8.0,18.0,
JavaScript,4,linear,0.3,18.6,random,1.171,6,19.516666666666666,9.999,18.0,14.8936746226708
JavaScript,4,linear,0.4,24.8,frequency,6.0,6,100.0,9.0,24.0,
JavaScript,4,linear,0.4,24.8,frequency_per_cost,4.0,6,66.66666666666667,12.0,24.0,
JavaScript,4,linear,0.4,24.8,cheap_first,2.0,6,33.333333333333336,19.0,24.0,
JavaScript,4,linear,0.4,24.8,exact_cost_aware,4.0,6,66.66666666666667,12.0,24.0,
JavaScript,4,linear,0.4,24.8,random,1.6849999999999996,6,28.08333333333333,13.061,24.0,18.081236068489098
JavaScript,4,linear,0.5,31.0,frequency,6.0,6,100.0,14.0,31.0,
JavaScript,4,linear,0.5,31.0,frequency_per_cost,6.0,6,100.0,14.0,31.0,
JavaScript,4,linear,0.5,31.0,cheap_first,2.0,6,33.333333333333336,22.0,30.0,
JavaScript,4,linear,0.5,31.0,exact_cost_aware,6.0,6,100.0,14.0,31.0,
JavaScript,4,linear,0.5,31.0,random,2.206,6,36.766666666666666,16.88,31.0,18.56523636624829
JavaScript,4,exponential,0.1,7.8,frequency,2.0,6,33.333333333333336,3.0,7.0,
JavaScript,4,exponential,0.1,7.8,frequency_per_cost,2.0,6,33.333333333333336,3.0,7.0,
JavaScript,4,exponential,0.1,7.8,cheap_first,0.0,6,0.0,7.0,7.0,
JavaScript,4,exponential,0.1,7.8,exact_cost_aware,2.0,6,33.333333333333336,6.0,7.0,
JavaScript,4,exponential,0.1,7.8,random,0.309,6,5.1499999999999995,4.324,7.0,8.527419512972074
JavaScript,4,exponential,0.2,15.6,frequency,2.0,6,33.333333333333336,4.0,15.0,
JavaScript,4,exponential,0.2,15.6,frequency_per_cost,3.0,6,50.0,10.0,15.0,
JavaScript,4,exponential,0.2,15.6,cheap_first,0.0,6,0.0,14.0,14.0,
JavaScript,4,exponential,0.2,15.6,exact_cost_aware,3.0,6,50.0,10.0,15.0,
JavaScript,4,exponential,0.2,15.6,random,0.7849999999999997,6,13.083333333333329,7.459,15.0,12.707788035911463
JavaScript,4,exponential,0.3,23.4,frequency,2.0,6,33.333333333333336,5.0,23.0,
JavaScript,4,exponential,0.3,23.4,frequency_per_cost,3.0,6,50.0,11.0,23.0,
JavaScript,4,exponential,0.3,23.4,cheap_first,2.0,6,33.333333333333336,18.0,22.0,
JavaScript,4,exponential,0.3,23.4,exact_cost_aware,3.0,6,50.0,11.0,23.0,
JavaScript,4,exponential,0.3,23.4,random,1.257,6,20.95,10.733,23.0,16.123541164731833
JavaScript,4,exponential,0.4,31.2,frequency,4.0,6,66.66666666666667,9.0,31.0,
JavaScript,4,exponential,0.4,31.2,frequency_per_cost,3.0,6,50.0,12.0,31.0,
JavaScript,4,exponential,0.4,31.2,cheap_first,2.0,6,33.333333333333336,22.0,30.0,
JavaScript,4,exponential,0.4,31.2,exact_cost_aware,3.0,6,50.0,12.0,31.0,
JavaScript,4,exponential,0.4,31.2,random,1.75,6,29.166666666666664,14.078,31.0,17.131489496737323
JavaScript,4,exponential,0.5,39.0,frequency,6.0,6,100.0,10.0,39.0,
JavaScript,4,exponential,0.5,39.0,frequency_per_cost,4.0,6,66.66666666666667,17.0,39.0,
JavaScript,4,exponential,0.5,39.0,cheap_first,2.0,6,33.333333333333336,26.0,38.0,
JavaScript,4,exponential,0.5,39.0,exact_cost_aware,4.0,6,66.66666666666667,14.0,39.0,
JavaScript,4,exponential,0.5,39.0,random,2.2249999999999996,6,37.08333333333333,17.405,39.0,18.675820899930645
JavaScript,4,steep,0.1,10.4,frequency,0.0,6,0.0,1.0,10.0,
JavaScript,4,steep,0.1,10.4,frequency_per_cost,2.0,6,33.333333333333336,6.0,10.0,
JavaScript,4,steep,0.1,10.4,cheap_first,0.0,6,0.0,10.0,10.0,
JavaScript,4,steep,0.1,10.4,exact_cost_aware,2.0,6,33.333333333333336,8.0,10.0,
JavaScript,4,steep,0.1,10.4,random,0.3459999999999999,6,5.766666666666666,4.58,10.0,9.045848934096457
JavaScript,4,steep,0.2,20.8,frequency,2.0,6,33.333333333333336,4.0,20.0,
JavaScript,4,steep,0.2,20.8,frequency_per_cost,3.0,6,50.0,11.0,20.0,
JavaScript,4,steep,0.2,20.8,cheap_first,2.0,6,33.333333333333336,16.0,20.0,
JavaScript,4,steep,0.2,20.8,exact_cost_aware,3.0,6,50.0,11.0,20.0,
JavaScript,4,steep,0.2,20.8,random,0.8039999999999998,6,13.399999999999997,7.87,20.0,13.0404945820083
JavaScript,4,steep,0.3,31.2,frequency,3.0,6,50.0,6.0,31.0,
JavaScript,4,steep,0.3,31.2,frequency_per_cost,3.0,6,50.0,13.0,31.0,
JavaScript,4,steep,0.3,31.2,cheap_first,2.0,6,33.333333333333336,19.0,29.0,
JavaScript,4,steep,0.3,31.2,exact_cost_aware,3.0,6,50.0,13.0,31.0,
JavaScript,4,steep,0.3,31.2,random,1.2279999999999998,6,20.466666666666665,11.14,31.0,15.391816628658272
JavaScript,4,steep,0.4,41.6,frequency,4.0,6,66.66666666666667,9.0,41.0,
JavaScript,4,steep,0.4,41.6,frequency_per_cost,3.0,6,50.0,14.0,41.0,
JavaScript,4,steep,0.4,41.6,cheap_first,2.0,6,33.333333333333336,23.0,41.0,
JavaScript,4,steep,0.4,41.6,exact_cost_aware,3.0,6,50.0,14.0,41.0,
JavaScript,4,steep,0.4,41.6,random,1.75,6,29.166666666666664,14.183,41.0,17.971139383456702
JavaScript,4,steep,0.5,52.0,frequency,6.0,6,100.0,11.0,52.0,
JavaScript,4,steep,0.5,52.0,frequency_per_cost,4.0,6,66.66666666666667,15.0,52.0,
JavaScript,4,steep,0.5,52.0,cheap_first,2.0,6,33.333333333333336,26.0,50.0,
JavaScript,4,steep,0.5,52.0,exact_cost_aware,4.0,6,66.66666666666667,15.0,52.0,
JavaScript,4,steep,0.5,52.0,random,2.2470000000000003,6,37.45,17.613,51.991,18.747268365879158
JavaScript,5,linear,0.1,6.2,frequency,1.0,5,20.0,2.0,6.0,
JavaScript,5,linear,0.1,6.2,frequency_per_cost,1.0,5,20.0,3.0,6.0,
JavaScript,5,linear,0.1,6.2,cheap_first,1.0,5,20.0,6.0,6.0,
JavaScript,5,linear,0.1,6.2,exact_cost_aware,1.0,5,20.0,3.0,6.0,
JavaScript,5,linear,0.1,6.2,random,0.27599999999999997,5,5.52,3.668,6.0,9.758320799442128
JavaScript,5,linear,0.2,12.4,frequency,2.0,5,40.0,5.0,12.0,
JavaScript,5,linear,0.2,12.4,frequency_per_cost,2.0,5,40.0,5.0,12.0,
JavaScript,5,linear,0.2,12.4,cheap_first,1.0,5,20.0,12.0,12.0,
JavaScript,5,linear,0.2,12.4,exact_cost_aware,2.0,5,40.0,5.0,12.0,
JavaScript,5,linear,0.2,12.4,random,0.638,5,12.76,6.788,12.0,14.825727712399221
JavaScript,5,linear,0.3,18.6,frequency,3.0,5,60.0,8.0,18.0,
JavaScript,5,linear,0.3,18.6,frequency_per_cost,3.0,5,60.0,8.0,18.0,
JavaScript,5,linear,0.3,18.6,cheap_first,1.0,5,20.0,16.0,18.0,
JavaScript,5,linear,0.3,18.6,exact_cost_aware,3.0,5,60.0,8.0,18.0,
JavaScript,5,linear,0.3,18.6,random,1.02,5,20.4,9.911,18.0,18.53060666528172
JavaScript,5,linear,0.4,24.8,frequency,4.0,5,80.0,9.0,24.0,
JavaScript,5,linear,0.4,24.8,frequency_per_cost,3.0,5,60.0,12.0,24.0,
JavaScript,5,linear,0.4,24.8,cheap_first,1.0,5,20.0,19.0,24.0,
JavaScript,5,linear,0.4,24.8,exact_cost_aware,4.0,5,80.0,12.0,24.0,
JavaScript,5,linear,0.4,24.8,random,1.378,5,27.56,13.085,24.0,20.844204971187576
JavaScript,5,linear,0.5,31.0,frequency,4.0,5,80.0,14.0,31.0,
JavaScript,5,linear,0.5,31.0,frequency_per_cost,4.0,5,80.0,14.0,31.0,
JavaScript,5,linear,0.5,31.0,cheap_first,1.0,5,20.0,22.0,30.0,
JavaScript,5,linear,0.5,31.0,exact_cost_aware,5.0,5,100.0,14.0,31.0,
JavaScript,5,linear,0.5,31.0,random,1.944,5,38.88,16.888,31.0,22.664052136792733
JavaScript,5,exponential,0.1,7.8,frequency,1.0,5,20.0,3.0,7.0,
JavaScript,5,exponential,0.1,7.8,frequency_per_cost,1.0,5,20.0,3.0,7.0,
JavaScript,5,exponential,0.1,7.8,cheap_first,1.0,5,20.0,7.0,7.0,
JavaScript,5,exponential,0.1,7.8,exact_cost_aware,1.0,5,20.0,6.0,7.0,
JavaScript,5,exponential,0.1,7.8,random,0.275,5,5.5,4.374,7.0,9.912025436218787
JavaScript,5,exponential,0.2,15.6,frequency,2.0,5,40.0,4.0,15.0,
JavaScript,5,exponential,0.2,15.6,frequency_per_cost,2.0,5,40.0,10.0,15.0,
JavaScript,5,exponential,0.2,15.6,cheap_first,1.0,5,20.0,14.0,14.0,
JavaScript,5,exponential,0.2,15.6,exact_cost_aware,3.0,5,60.0,10.0,15.0,
JavaScript,5,exponential,0.2,15.6,random,0.6309999999999999,5,12.62,7.406,15.0,14.245649811031386
JavaScript,5,exponential,0.3,23.4,frequency,2.0,5,40.0,5.0,23.0,
JavaScript,5,exponential,0.3,23.4,frequency_per_cost,3.0,5,60.0,11.0,23.0,
JavaScript,5,exponential,0.3,23.4,cheap_first,1.0,5,20.0,18.0,22.0,
JavaScript,5,exponential,0.3,23.4,exact_cost_aware,4.0,5,80.0,11.0,23.0,
JavaScript,5,exponential,0.3,23.4,random,1.0,5,20.0,10.612,23.0,17.535891979238112
JavaScript,5,exponential,0.4,31.2,frequency,3.0,5,60.0,9.0,31.0,
JavaScript,5,exponential,0.4,31.2,frequency_per_cost,3.0,5,60.0,12.0,31.0,
JavaScript,5,exponential,0.4,31.2,cheap_first,1.0,5,20.0,22.0,30.0,
JavaScript,5,exponential,0.4,31.2,exact_cost_aware,4.0,5,80.0,12.0,31.0,
JavaScript,5,exponential,0.4,31.2,random,1.4779999999999998,5,29.56,14.041,31.0,20.77108176859929
JavaScript,5,exponential,0.5,39.0,frequency,4.0,5,80.0,10.0,39.0,
JavaScript,5,exponential,0.5,39.0,frequency_per_cost,4.0,5,80.0,17.0,39.0,
JavaScript,5,exponential,0.5,39.0,cheap_first,1.0,5,20.0,26.0,38.0,
JavaScript,5,exponential,0.5,39.0,exact_cost_aware,4.0,5,80.0,14.0,39.0,
JavaScript,5,exponential,0.5,39.0,random,1.952,5,39.04,17.5,38.999,22.81225106820453
JavaScript,5,steep,0.1,10.4,frequency,1.0,5,20.0,1.0,10.0,
JavaScript,5,steep,0.1,10.4,frequency_per_cost,1.0,5,20.0,6.0,10.0,
JavaScript,5,steep,0.1,10.4,cheap_first,1.0,5,20.0,10.0,10.0,
JavaScript,5,steep,0.1,10.4,exact_cost_aware,1.0,5,20.0,8.0,10.0,
JavaScript,5,steep,0.1,10.4,random,0.27899999999999997,5,5.58,4.601,10.0,9.826502946631633
JavaScript,5,steep,0.2,20.8,frequency,2.0,5,40.0,4.0,20.0,
JavaScript,5,steep,0.2,20.8,frequency_per_cost,3.0,5,60.0,11.0,20.0,
JavaScript,5,steep,0.2,20.8,cheap_first,1.0,5,20.0,16.0,20.0,
JavaScript,5,steep,0.2,20.8,exact_cost_aware,3.0,5,60.0,11.0,20.0,
JavaScript,5,steep,0.2,20.8,random,0.6459999999999999,5,12.92,7.837,20.0,14.215332415236574
JavaScript,5,steep,0.3,31.2,frequency,3.0,5,60.0,6.0,31.0,
JavaScript,5,steep,0.3,31.2,frequency_per_cost,4.0,5,80.0,13.0,31.0,
JavaScript,5,steep,0.3,31.2,cheap_first,1.0,5,20.0,19.0,29.0,
JavaScript,5,steep,0.3,31.2,exact_cost_aware,4.0,5,80.0,13.0,31.0,
JavaScript,5,steep,0.3,31.2,random,1.035,5,20.7,11.147,31.0,17.894977793510392
JavaScript,5,steep,0.4,41.6,frequency,3.0,5,60.0,9.0,41.0,
JavaScript,5,steep,0.4,41.6,frequency_per_cost,4.0,5,80.0,14.0,41.0,
JavaScript,5,steep,0.4,41.6,cheap_first,1.0,5,20.0,23.0,41.0,
JavaScript,5,steep,0.4,41.6,exact_cost_aware,4.0,5,80.0,14.0,41.0,
JavaScript,5,steep,0.4,41.6,random,1.4710000000000003,5,29.42,14.279,41.0,20.844617964791247
JavaScript,5,steep,0.5,52.0,frequency,4.0,5,80.0,11.0,52.0,
JavaScript,5,steep,0.5,52.0,frequency_per_cost,4.0,5,80.0,15.0,52.0,
JavaScript,5,steep,0.5,52.0,cheap_first,1.0,5,20.0,26.0,50.0,
JavaScript,5,steep,0.5,52.0,exact_cost_aware,4.0,5,80.0,15.0,52.0,
JavaScript,5,steep,0.5,52.0,random,1.9340000000000002,5,38.68,17.742,51.995,22.776662977187335
Python,1,linear,0.1,6.2,frequency,10.0,37,27.027027027027028,3.0,6.0,
Python,1,linear,0.1,6.2,frequency_per_cost,10.0,37,27.027027027027028,3.0,6.0,
Python,1,linear,0.1,6.2,cheap_first,0.0,37,0.0,6.0,6.0,
Python,1,linear,0.1,6.2,exact_cost_aware,10.0,37,27.027027027027028,3.0,6.0,
Python,1,linear,0.1,6.2,random,1.58,37,4.27027027027027,3.646,6.0,6.043789923902905
Python,1,linear,0.2,12.4,frequency,19.0,37,51.351351351351354,5.0,12.0,
Python,1,linear,0.2,12.4,frequency_per_cost,19.0,37,51.351351351351354,5.0,12.0,
Python,1,linear,0.2,12.4,cheap_first,0.0,37,0.0,12.0,12.0,
Python,1,linear,0.2,12.4,exact_cost_aware,19.0,37,51.351351351351354,5.0,12.0,
Python,1,linear,0.2,12.4,random,3.638000000000001,37,9.832432432432434,6.832,12.0,10.156222055268254
Python,1,linear,0.3,18.6,frequency,24.0,37,64.86486486486487,7.0,18.0,
Python,1,linear,0.3,18.6,frequency_per_cost,27.0,37,72.97297297297297,8.0,18.0,
Python,1,linear,0.3,18.6,cheap_first,4.0,37,10.81081081081081,16.0,18.0,
Python,1,linear,0.3,18.6,exact_cost_aware,27.0,37,72.97297297297297,8.0,18.0,
Python,1,linear,0.3,18.6,random,6.040000000000001,37,16.324324324324326,9.963,18.0,12.894799140481457
Python,1,linear,0.4,24.8,frequency,32.0,37,86.48648648648648,10.0,24.0,
Python,1,linear,0.4,24.8,frequency_per_cost,31.0,37,83.78378378378379,11.0,24.0,
Python,1,linear,0.4,24.8,cheap_first,7.0,37,18.91891891891892,19.0,24.0,
Python,1,linear,0.4,24.8,exact_cost_aware,31.0,37,83.78378378378379,12.0,24.0,
Python,1,linear,0.4,24.8,random,8.987000000000002,37,24.289189189189194,13.052,24.0,16.11916938405507
Python,1,linear,0.5,31.0,frequency,32.0,37,86.48648648648648,14.0,31.0,
Python,1,linear,0.5,31.0,frequency_per_cost,36.0,37,97.29729729729729,15.0,31.0,
Python,1,linear,0.5,31.0,cheap_first,10.0,37,27.027027027027028,22.0,30.0,
Python,1,linear,0.5,31.0,exact_cost_aware,35.0,37,94.5945945945946,15.0,31.0,
Python,1,linear,0.5,31.0,random,12.821,37,34.65135135135135,16.85,31.0,18.849214951808428
Python,1,exponential,0.1,7.8,frequency,10.0,37,27.027027027027028,3.0,7.0,
Python,1,exponential,0.1,7.8,frequency_per_cost,10.0,37,27.027027027027028,3.0,7.0,
Python,1,exponential,0.1,7.8,cheap_first,0.0,37,0.0,7.0,7.0,
Python,1,exponential,0.1,7.8,exact_cost_aware,10.0,37,27.027027027027028,3.0,7.0,
Python,1,exponential,0.1,7.8,random,1.703,37,4.602702702702703,4.326,7.0,6.612943998373411
Python,1,exponential,0.2,15.6,frequency,17.0,37,45.945945945945944,4.0,15.0,
Python,1,exponential,0.2,15.6,frequency_per_cost,19.0,37,51.351351351351354,8.0,15.0,
Python,1,exponential,0.2,15.6,cheap_first,0.0,37,0.0,14.0,14.0,
Python,1,exponential,0.2,15.6,exact_cost_aware,17.0,37,45.945945945945944,4.0,15.0,
Python,1,exponential,0.2,15.6,random,3.7590000000000003,37,10.15945945945946,7.44,15.0,9.962128985260085
Python,1,exponential,0.3,23.4,frequency,18.0,37,48.648648648648646,5.0,23.0,
Python,1,exponential,0.3,23.4,frequency_per_cost,30.0,37,81.08108108108108,9.0,23.0,
Python,1,exponential,0.3,23.4,cheap_first,7.0,37,18.91891891891892,18.0,22.0,
Python,1,exponential,0.3,23.4,exact_cost_aware,30.0,37,81.08108108108108,9.0,23.0,
Python,1,exponential,0.3,23.4,random,6.475,37,17.5,10.626,23.0,13.343182956125885
Python,1,exponential,0.4,31.2,frequency,25.0,37,67.56756756756756,8.0,31.0,
Python,1,exponential,0.4,31.2,frequency_per_cost,31.0,37,83.78378378378379,10.0,31.0,
Python,1,exponential,0.4,31.2,cheap_first,10.0,37,27.027027027027028,22.0,30.0,
Python,1,exponential,0.4,31.2,exact_cost_aware,31.0,37,83.78378378378379,10.0,31.0,
Python,1,exponential,0.4,31.2,random,9.129000000000001,37,24.672972972972975,13.986,31.0,16.640456756823976
Python,1,exponential,0.5,39.0,frequency,35.0,37,94.5945945945946,13.0,39.0,
Python,1,exponential,0.5,39.0,frequency_per_cost,35.0,37,94.5945945945946,13.0,39.0,
Python,1,exponential,0.5,39.0,cheap_first,10.0,37,27.027027027027028,26.0,38.0,
Python,1,exponential,0.5,39.0,exact_cost_aware,35.0,37,94.5945945945946,14.0,39.0,
Python,1,exponential,0.5,39.0,random,12.878000000000002,37,34.80540540540541,17.337,39.0,19.039527286400112
Python,1,steep,0.1,10.4,frequency,10.0,37,27.027027027027028,3.0,10.0,
Python,1,steep,0.1,10.4,frequency_per_cost,10.0,37,27.027027027027028,3.0,10.0,
Python,1,steep,0.1,10.4,cheap_first,0.0,37,0.0,10.0,10.0,
Python,1,steep,0.1,10.4,exact_cost_aware,10.0,37,27.027027027027028,3.0,10.0,
Python,1,steep,0.1,10.4,random,1.595,37,4.3108108108108105,4.686,10.0,6.038570309902259
Python,1,steep,0.2,20.8,frequency,17.0,37,45.945945945945944,4.0,20.0,
Python,1,steep,0.2,20.8,frequency_per_cost,20.0,37,54.054054054054056,9.0,20.0,
Python,1,steep,0.2,20.8,cheap_first,4.0,37,10.81081081081081,16.0,20.0,
Python,1,steep,0.2,20.8,exact_cost_aware,17.0,37,45.945945945945944,4.0,20.0,
Python,1,steep,0.2,20.8,random,3.82,37,10.324324324324325,7.754,20.0,9.847959181994657
Python,1,steep,0.3,31.2,frequency,24.0,37,64.86486486486487,6.0,31.0,
Python,1,steep,0.3,31.2,frequency_per_cost,30.0,37,81.08108108108108,9.0,31.0,
Python,1,steep,0.3,31.2,cheap_first,7.0,37,18.91891891891892,19.0,29.0,
Python,1,steep,0.3,31.2,exact_cost_aware,24.0,37,64.86486486486487,6.0,31.0,
Python,1,steep,0.3,31.2,random,6.374,37,17.227027027027027,11.214,31.0,13.410620374244234
Python,1,steep,0.4,41.6,frequency,31.0,37,83.78378378378379,10.0,41.0,
Python,1,steep,0.4,41.6,frequency_per_cost,31.0,37,83.78378378378379,10.0,41.0,
Python,1,steep,0.4,41.6,cheap_first,10.0,37,27.027027027027028,23.0,41.0,
Python,1,steep,0.4,41.6,exact_cost_aware,31.0,37,83.78378378378379,10.0,41.0,
Python,1,steep,0.4,41.6,random,9.096000000000002,37,24.583783783783787,14.264,41.0,16.49801237470427
Python,1,steep,0.5,52.0,frequency,33.0,37,89.1891891891892,14.0,52.0,
Python,1,steep,0.5,52.0,frequency_per_cost,33.0,37,89.1891891891892,16.0,52.0,
Python,1,steep,0.5,52.0,cheap_first,10.0,37,27.027027027027028,26.0,50.0,
Python,1,steep,0.5,52.0,exact_cost_aware,33.0,37,89.1891891891892,14.0,52.0,
Python,1,steep,0.5,52.0,random,12.504999999999997,37,33.79729729729729,17.692,51.99,19.422189650379664
Python,2,linear,0.1,6.2,frequency,3.0,36,8.333333333333334,3.0,6.0,
Python,2,linear,0.1,6.2,frequency_per_cost,3.0,36,8.333333333333334,3.0,6.0,
Python,2,linear,0.1,6.2,cheap_first,1.0,36,2.7777777777777777,6.0,6.0,
Python,2,linear,0.1,6.2,exact_cost_aware,3.0,36,8.333333333333334,3.0,6.0,
Python,2,linear,0.1,6.2,random,1.492,36,4.144444444444444,3.629,6.0,5.829588970446756
Python,2,linear,0.2,12.4,frequency,17.0,36,47.22222222222222,5.0,12.0,
Python,2,linear,0.2,12.4,frequency_per_cost,17.0,36,47.22222222222222,5.0,12.0,
Python,2,linear,0.2,12.4,cheap_first,1.0,36,2.7777777777777777,12.0,12.0,
Python,2,linear,0.2,12.4,exact_cost_aware,17.0,36,47.22222222222222,5.0,12.0,
Python,2,linear,0.2,12.4,random,3.4049999999999994,36,9.458333333333332,6.829,12.0,8.896365012402013
Python,2,linear,0.3,18.6,frequency,28.0,36,77.77777777777777,7.0,18.0,
Python,2,linear,0.3,18.6,frequency_per_cost,28.0,36,77.77777777777777,7.0,18.0,
Python,2,linear,0.3,18.6,cheap_first,5.0,36,13.88888888888889,16.0,18.0,
Python,2,linear,0.3,18.6,exact_cost_aware,28.0,36,77.77777777777777,7.0,18.0,
Python,2,linear,0.3,18.6,random,6.028,36,16.744444444444444,10.002,18.0,12.091524734395628
Python,2,linear,0.4,24.8,frequency,31.0,36,86.11111111111111,10.0,24.0,
Python,2,linear,0.4,24.8,frequency_per_cost,31.0,36,86.11111111111111,11.0,24.0,
Python,2,linear,0.4,24.8,cheap_first,6.0,36,16.666666666666668,19.0,24.0,
Python,2,linear,0.4,24.8,exact_cost_aware,31.0,36,86.11111111111111,10.0,24.0,
Python,2,linear,0.4,24.8,random,8.614999999999998,36,23.930555555555554,13.13,24.0,14.378473431288304
Python,2,linear,0.5,31.0,frequency,31.0,36,86.11111111111111,14.0,31.0,
Python,2,linear,0.5,31.0,frequency_per_cost,34.0,36,94.44444444444444,15.0,31.0,
Python,2,linear,0.5,31.0,cheap_first,8.0,36,22.22222222222222,22.0,30.0,
Python,2,linear,0.5,31.0,exact_cost_aware,34.0,36,94.44444444444444,15.0,31.0,
Python,2,linear,0.5,31.0,random,12.200000000000003,36,33.88888888888889,16.881,31.0,16.627693282220214
Python,2,exponential,0.1,7.8,frequency,3.0,36,8.333333333333334,3.0,7.0,
Python,2,exponential,0.1,7.8,frequency_per_cost,3.0,36,8.333333333333334,3.0,7.0,
Python,2,exponential,0.1,7.8,cheap_first,1.0,36,2.7777777777777777,7.0,7.0,
Python,2,exponential,0.1,7.8,exact_cost_aware,3.0,36,8.333333333333334,3.0,7.0,
Python,2,exponential,0.1,7.8,random,1.1049999999999998,36,3.069444444444444,4.405,7.0,2.7399478851209214
Python,2,exponential,0.2,15.6,frequency,11.0,36,30.555555555555557,4.0,15.0,
Python,2,exponential,0.2,15.6,frequency_per_cost,9.0,36,25.0,8.0,15.0,
Python,2,exponential,0.2,15.6,cheap_first,2.0,36,5.555555555555555,14.0,14.0,
Python,2,exponential,0.2,15.6,exact_cost_aware,11.0,36,30.555555555555557,4.0,15.0,
Python,2,exponential,0.2,15.6,random,3.4979999999999993,36,9.716666666666665,7.482,15.0,8.63064524935049
Python,2,exponential,0.3,23.4,frequency,20.0,36,55.55555555555556,5.0,23.0,
Python,2,exponential,0.3,23.4,frequency_per_cost,19.0,36,52.77777777777778,9.0,23.0,
Python,2,exponential,0.3,23.4,cheap_first,6.0,36,16.666666666666668,18.0,22.0,
Python,2,exponential,0.3,23.4,exact_cost_aware,19.0,36,52.77777777777778,9.0,23.0,
Python,2,exponential,0.3,23.4,random,5.821000000000001,36,16.169444444444444,10.906,23.0,11.032616393616077
Python,2,exponential,0.4,31.2,frequency,28.0,36,77.77777777777777,8.0,31.0,
